"","election_date","state","county_name","jurisdiction","jurisdiction_type","precinct_id","precinct_name","polling_place_id","location_type","name","address","notes","source","source_date","source_notes","location_category"
"8430","2020-11-03","PA","UNION","UNION","county","120301-1","LEWISBURG BORO - 3RD WARD",NA,"election_day","WEIS CENTER BUCKNELL UNIVERSITY","525 WEIS DR, LEWISBURG, PA 17837","120301","ORR","2020-11-02",NA,"RELIGIOUS"
"8431","2020-11-03","PA","UNION","UNION","county","120401-1","LEWISBURG BORO - 4TH WARD",NA,"election_day","ST JOHN'S UNITED CHURCH OF CHRIST","1050 BUFFALO RD, LEWISBURG, PA 17837","120401","ORR","2020-11-02",NA,"OTHER"
"8432","2020-11-03","PA","UNION","UNION","county","130101-1","MIFFLINBURG BORO - EAST WARD",NA,"election_day","MIFFLINBURG HIGH SCHOOL","75 MARKET ST, MIFFLINBURG, PA 17844","130101","ORR","2020-11-02",NA,"FIRE DEPT"
"8433","2020-11-03","PA","UNION","UNION","county","130201-1","MIFFLINBURG BORO - WEST WARD",NA,"election_day","FIRST EVANGELICAL LUTHERAN CHURCH","404 MARKET ST, MIFFLINBURG, PA 17844","130201","ORR","2020-11-02",NA,"RELIGIOUS"
"8434","2020-11-03","PA","UNION","UNION","county","140001-1","NEW BERLIN",NA,"election_day","NEW BERLIN COMMUNITY CENTER","318 VINE ST, NEW BERLIN, PA 17855","140001","ORR","2020-11-02",NA,"RELIGIOUS"
"8435","2020-11-03","PA","VENANGO","VENANGO","county","010-1","FRANKLIN 1",NA,"election_day","FRANKLIN  1    FIRST BAPTIST CHURCH","1041 LIBERTY ST, FRANKLIN, PA 16323","010","ORR","2020-11-02",NA,"RELIGIOUS"
"8436","2020-11-03","PA","VENANGO","VENANGO","county","021-1","FRANKLIN 2",NA,"election_day","FRANKLIN  2     FRANKLIN CITY HALL","430 13TH ST, FRANKLIN, PA 16323","021","ORR","2020-11-02",NA,"GOV BLDG"
"8437","2020-11-03","PA","VENANGO","VENANGO","county","030-1","FRANKLIN 3",NA,"election_day","FRANKLIN  3  ATLANTIC AVE  UNITED BRETHREN  CHURCH","160 ATLANTIC AVE, FRANKLIN, PA 16323","030","ORR","2020-11-02",NA,"OTHER"
"8438","2020-11-03","PA","VENANGO","VENANGO","county","040-1","OIL CITY 1",NA,"election_day","OC 1  FREE METHODIST CHURCH","71 WILLOW ST, OIL CITY, PA 16301","040","ORR","2020-11-02",NA,"OTHER"
"8439","2020-11-03","PA","VENANGO","VENANGO","county","050-1","OIL CITY 2",NA,"election_day","OC 2  FORMER COUNTY SERVICES BLDG","806 GRANDVIEW RD, OIL CITY, PA 16301","050","ORR","2020-11-02",NA,"RELIGIOUS"
"8440","2020-11-03","PA","VENANGO","VENANGO","county","060-1","OIL CITY 3",NA,"election_day","OC 3  CENTER TOWN CAFE","250 ELM ST, OIL CITY, PA 16301","060","ORR","2020-11-02",NA,"RELIGIOUS"
"8441","2020-11-03","PA","VENANGO","VENANGO","county","070-1","OIL CITY 4",NA,"election_day","OC 4  FREE METHODIST CHURCH","206 WILSON AVE, OIL CITY, PA 16301","070","ORR","2020-11-02",NA,"RELIGIOUS"
"8442","2020-11-03","PA","VENANGO","VENANGO","county","080-1","OIL CITY 5",NA,"election_day","OC 5  FIRST CHURCH OF GOD","11 E 8TH ST, OIL CITY, PA 16301","080","ORR","2020-11-02",NA,"RELIGIOUS"
"8443","2020-11-03","PA","VENANGO","VENANGO","county","090-1","OIL CITY 6",NA,"election_day","OC 6  SECOND PRESBYTERIAN CHURCH","111 REED ST, OIL CITY, PA 16301","090","ORR","2020-11-02",NA,"OTHER"
"8444","2020-11-03","PA","VENANGO","VENANGO","county","100-1","OIL CITY 7",NA,"election_day","OC 7  VENANGO COLLEGE-CLARION UNIVERSITY (100)","1801 W FIRST ST, OIL CITY, PA 16301","100","ORR","2020-11-02",NA,"OTHER"
"8445","2020-11-03","PA","VENANGO","VENANGO","county","140-1","SUGARCREEK BORO  1",NA,"election_day","SUGAR 1  ROCKY GROVE FIRE HALL","29 SHUFFSTALL ST, FRANKLIN, PA 16323","140","ORR","2020-11-02",NA,"RELIGIOUS"
"8446","2020-11-03","PA","VENANGO","VENANGO","county","140-4","SUGARCREEK BORO  1",NA,"election_day","SUGAR 1  ROCKY GROVE FIRE HALL","29 SHUFFSTALL ST, FRANKLIN, PA 16323","140","ORR","2020-11-02",NA,"RELIGIOUS"
"8447","2020-11-03","PA","VENANGO","VENANGO","county","150-1","SUGARCREEK BORO  2",NA,"election_day","SUGAR 2 RENO SOCIAL HALL","ALLEGHENY AVE, RENO, PA 16343","150","ORR","2020-11-02",NA,"CLUB"
"8448","2020-11-03","PA","VENANGO","VENANGO","county","160-1","SUGARCREEK BORO  3",NA,"election_day","SUGAR 3  SUGARCREEK  UNITED METHODIST CHURCH","442 SUGARCREEK DR, FRANKLIN, PA 16323","160","ORR","2020-11-02",NA,"OTHER"
"8449","2020-11-03","PA","VENANGO","VENANGO","county","180-1","SUGARCREEK BORO  5",NA,"election_day","SUGAR 5  GALLOWAY UNITED METHODIST","196 SEYSLER RD, FRANKLIN, PA 16323","180","ORR","2020-11-02",NA,"RELIGIOUS"
"8450","2020-11-03","PA","VENANGO","VENANGO","county","190-1","ALLEGHENY TWP",NA,"election_day","ALLEGHENY TWP         PLEASANTVILLE FIRE HALL","157 W STATE ST, PLEASANTVILLE, PA 16341","190","ORR","2020-11-02",NA,"PUB CENTER"
"8451","2020-11-03","PA","VENANGO","VENANGO","county","200-1","BARKEYVILLE BORO",NA,"election_day","BARKEYVILLE BORO       BARKEYVILLE  COMMUNITY  CTR","5404 PITTSBURGH RD, HARRISVILLE, PA 16038","200","ORR","2020-11-02",NA,"RELIGIOUS"
"8452","2020-11-03","PA","VENANGO","VENANGO","county","210-1","CANAL TWP",NA,"election_day","CANAL  TWP        CANAL TWP BLDG","1689 OLD ROUTE 322, UTICA, PA 16362","210","ORR","2020-11-02",NA,"RELIGIOUS"
"8453","2020-11-03","PA","VENANGO","VENANGO","county","220-1","CHERRYTREE TWP",NA,"election_day","CHERRYTREE TWP    CHERRYTREE TWP BLDG","1311 CHERRYTREE RD, TITUSVILLE, PA 16354","220","ORR","2020-11-02",NA,"FIRE DEPT"
"8454","2020-11-03","PA","VENANGO","VENANGO","county","230-1","CLINTON TWP",NA,"election_day","CLINTON  TWP    UNION PRESBYTERIAN CHURCH (230)","409 EMLENTON ST, CLINTONVILLE, PA 16372","230","ORR","2020-11-02",NA,"RELIGIOUS"
"8455","2020-11-03","PA","VENANGO","VENANGO","county","240-1","CLINTONVILLE BORO",NA,"election_day","CLINTONVILLE BORO     CLINTONVILLE BORO BLDG","109 FRANKLIN ST, CLINTONVILLE, PA 16372","240","ORR","2020-11-02",NA,"LIBRARY"
"8456","2020-11-03","PA","VENANGO","VENANGO","county","250-1","COOPERSTOWN BORO",NA,"election_day","COOPERSTOWN  FIRE DEPARTMENT","152 N MAIN ST, COOPERSTOWN, PA 16317","250","ORR","2020-11-02",NA,"SCHOOL"
"8457","2020-11-03","PA","VENANGO","VENANGO","county","261-1","CORNPLANTER TWP",NA,"election_day","CORNPLANTER   CHRIST LUTHERAN CHURCH","1029 GRANDVIEW RD, OIL CITY, PA 16301","261","ORR","2020-11-02",NA,"RELIGIOUS"
"8458","2020-11-03","PA","VENANGO","VENANGO","county","271-1","CRANBERRY TWP  1",NA,"election_day","CRANBERRY 1   VICTORY HGTS. UNITED BRETHREN","5978 US 322, FRANKLIN, PA 16323","271","ORR","2020-11-02",NA,"FIRE DEPT"
"8459","2020-11-03","PA","VENANGO","VENANGO","county","272-1","CRANBERRY TWP  2",NA,"election_day","CRANBERRY 2  HECKATHORN U.M.","369 HECKATHORN CHURCH RD, SENECA, PA 16346","272","ORR","2020-11-02",NA,"OTHER"
"8460","2020-11-03","PA","VENANGO","VENANGO","county","273-1","CRANBERRY TWP  3",NA,"election_day","CRANBERRY 3   SENECA V.F.D. SOCIAL HALL","3490 ROUTE 257, SENECA, PA 16346","273","ORR","2020-11-02",NA,"GOV BLDG"
"8461","2020-11-03","PA","VENANGO","VENANGO","county","280-1","EMLENTON BORO",NA,"election_day","EMLENTON BORO     EMLENTON CIVIC CLUB","605 MAIN ST, EMLENTON, PA 16373","280","ORR","2020-11-02",NA,"FIRE DEPT"
"8462","2020-11-03","PA","VENANGO","VENANGO","county","290-1","FRENCHCREEK TWP",NA,"election_day","FRENCHCREEK TWP     PENN STATE EXTENSION","867 MERCER RD, FRANKLIN, PA 16323","290","ORR","2020-11-02",NA,"PUB CENTER"
"8463","2020-11-03","PA","VENANGO","VENANGO","county","300-1","IRWIN TWP",NA,"election_day","IRWIN  TWP       WESLEY GRANGE HALL","601 OLD ROUTE 8, HARRISVILLE, PA 16038","300","ORR","2020-11-02",NA,"GOV BLDG"
"8464","2020-11-03","PA","VENANGO","VENANGO","county","310-1","JACKSON TWP",NA,"election_day","JACKSON TWP     NORMA REED PAVILLION","1651 STATE ROUTE 427, FRANKLIN, PA 16323","310","ORR","2020-11-02",NA,"RELIGIOUS"
"8465","2020-11-03","PA","VENANGO","VENANGO","county","320-1","MINERAL TWP",NA,"election_day","MINERAL TWP     MINERAL TWP BLDG","2076 JACKSON CTR-POLK RD, POLK, PA 16342","320","ORR","2020-11-02",NA,"FIRE DEPT"
"8466","2020-11-03","PA","VENANGO","VENANGO","county","330-1","OAKLAND TWP",NA,"election_day","OAKLAND TWP    UNITED METHODIST CHURCH","1431 STATE ROUTE 428, OIL CITY, PA 16301","330","ORR","2020-11-02",NA,"FIRE DEPT"
"8467","2020-11-03","PA","VENANGO","VENANGO","county","340-1","OILCREEK TWP",NA,"election_day","OILCREEK TWP      OILCREEK TWP BLDG","16835 SHREVE RUN RD, PLEASANTVILLE, PA 16341","340","ORR","2020-11-02",NA,"RELIGIOUS"
"8468","2020-11-03","PA","VENANGO","VENANGO","county","350-1","PINEGROVE TWP",NA,"election_day","PINEGROVE TWP   PINEGROVE FIRE HALL","2369 STATE ROUTE 157, OIL CITY, PA 16301","350","ORR","2020-11-02",NA,"RELIGIOUS"
"8469","2020-11-03","PA","VENANGO","VENANGO","county","360-1","PLEASANTVILLE BORO",NA,"election_day","PLEASANTVILLE BORO    PLEASANTVILLE FIRE HALL","157 W STATE ST, PLEASANTVILLE, PA 16341","360","ORR","2020-11-02",NA,"GOV BLDG"
"8470","2020-11-03","PA","VENANGO","VENANGO","county","370-1","PLUM TWP",NA,"election_day","PLUM TWP    CHAPMANVILLE FIRE HALL","458 MEADVILLE RD, TITUSVILLE, PA 16354","370","ORR","2020-11-02",NA,"LIBRARY"
"8471","2020-11-03","PA","VENANGO","VENANGO","county","380-1","POLK BORO",NA,"election_day","POLK  BORO      POLK FIRE HALL","710 MAIN ST, POLK, PA 16342","380","ORR","2020-11-02",NA,"GOV BLDG"
"8472","2020-11-03","PA","VENANGO","VENANGO","county","390-1","PRESIDENT TWP",NA,"election_day","PRES. 1& 2   PRESIDENT  TOWNSHIP BUILDING","139 HENRYS BEND RD, OIL CITY, PA 16301","390","ORR","2020-11-02",NA,"OTHER"
"8473","2020-11-03","PA","VENANGO","VENANGO","county","390-2","PRESIDENT TWP 2",NA,"election_day","PRES. 1& 2   PRESIDENT  TOWNSHIP BUILDING","139 HENRYS BEND RD, OIL CITY, PA 16301","390-2","ORR","2020-11-02",NA,"RELIGIOUS"
"8474","2020-11-03","PA","VENANGO","VENANGO","county","400-1","RICHLAND TWP",NA,"election_day","RICHLAND TWP   NICKLEVILLE PRESBY SOCIA L HALL","169 VALLEY CHURCH RD, EMLENTON, PA 16373","400","ORR","2020-11-02",NA,"FIRE DEPT"
"8475","2020-11-03","PA","VENANGO","VENANGO","county","411-1","ROCKLANDTWP",NA,"election_day","ROCKLAND 1 ROCKLAND FIRE HALL","995 PITTSVILLE RD, KENNERDELL, PA 16374","411","ORR","2020-11-02",NA,"RELIGIOUS"
"8476","2020-11-03","PA","VENANGO","VENANGO","county","420-1","ROUSEVILLE BORO",NA,"election_day","ROUSEVILLE BORO      ROUSEVILLE COMM SOCIAL HALL","303 THIRD AVE, ROUSEVILLE, PA 16344","420","ORR","2020-11-02",NA,"GOV BLDG"
"8477","2020-11-03","PA","VENANGO","VENANGO","county","430-1","SANDYCREEK TWP",NA,"election_day","SANDYCREEK TWP    SANDYCREEK FIRE HALL","624 CONGRESS HILL RD, FRANKLIN, PA 16323","430","ORR","2020-11-02",NA,"OTHER"
"8478","2020-11-03","PA","VENANGO","VENANGO","county","440-1","SCRUBGRASS TWP",NA,"election_day","SCRUBGRASS TWP         GRANGE HALL","5104 EMLENTON-CLINTONVILLE RD, EMLENTON, PA 16373","440","ORR","2020-11-02",NA,"FIRE DEPT"
"8479","2020-11-03","PA","VENANGO","VENANGO","county","450-1","UTICA BORO",NA,"election_day","UTICA  BORO      UTICA VOLUNTEER FIRE DEPT","3860 ACADEMY ST, UTICA, PA 16362","450","ORR","2020-11-02",NA,"GOV BLDG"
"8480","2020-11-03","PA","VENANGO","VENANGO","county","460-1","VICTORY TWP",NA,"election_day","VICTORY  TWP        VICTORY TWP BLDG","2794 OLD ROUTE 8, POLK, PA 16342","460","ORR","2020-11-02",NA,"GOV BLDG"
"8481","2020-11-03","PA","WARREN","WARREN","county","0200-1","BEAR LAKE BOROUGH",NA,"election_day","BEAR LAKE YOUTH & FAMILY LIFE CENTER","330 CENTER ST, BEAR LAKE, PA 16402","0200","ORR","2020-11-02",NA,"OTHER"
"8482","2020-11-03","PA","WARREN","WARREN","county","0300-1","CLARENDON BOROUGH",NA,"election_day","CLARENDON VOLUNTEER FIRE DEPARTMENT","17 N MAIN ST, CLARENDON, PA 16313","0300","ORR","2020-11-02",NA,"OTHER"
"8483","2020-11-03","PA","WARREN","WARREN","county","0400-1","SUGAR GROVE BOROUGH",NA,"election_day","SUGAR GROVE FIRE HALL","2 WILSON ST, SUGAR GROVE, PA 16350","0400","ORR","2020-11-02",NA,"OTHER"
"8484","2020-11-03","PA","WARREN","WARREN","county","0500-1","TIDIOUTE BOROUGH",NA,"election_day","TIDIOUTE FIRE HALL","228 MAIN ST ST, TIDIOUTE, PA 16351","0500","ORR","2020-11-02",NA,"FIRE DEPT"
"8485","2020-11-03","PA","WARREN","WARREN","county","0600-1","YOUNGSVILLE BOROUGH",NA,"election_day","YOUNGSVILLE FIRE HALL","222 E MAIN ST, YOUNGSVILLE, PA 16371","0600","ORR","2020-11-02",NA,"OTHER"
"8486","2020-11-03","PA","WARREN","WARREN","county","0700-1","BROKENSTRAW TOWNSHIP",NA,"election_day","BROKENSTRAW TWP BLDG","770 ROUSE AVE, YOUNGSVILLE, PA 16371","0700","ORR","2020-11-02",NA,"OTHER"
"8487","2020-11-03","PA","WARREN","WARREN","county","0800-1","CHERRY GROVE TOWNSHIP",NA,"election_day","CHERRY GROVE FIRE HALL","6039 CHERRY GROVE RD, CLARENDON, PA 16313","0800","ORR","2020-11-02",NA,"OTHER"
"8488","2020-11-03","PA","WARREN","WARREN","county","0900-1","COLUMBUS TOWNSHIP",NA,"election_day","COLUMBUS TWP SOCIAL HALL","4 W MAIN ST, COLUMBUS, PA 16405","0900","ORR","2020-11-02",NA,"OTHER"
"8489","2020-11-03","PA","WARREN","WARREN","county","1001-1","CONEWANGO TOWNSHIP-1ST",NA,"election_day","N. WARREN COMMUNITY CTR","3 CHURCH ST, NORTH WARREN, PA 16365","1001","ORR","2020-11-02",NA,"OTHER"
"8490","2020-11-03","PA","WARREN","WARREN","county","1002-1","CONEWANGO TOWNSHIP-2ND",NA,"election_day","STARBRICK FIRE HALL","5 FIREMAN ST, WARREN, PA 16365","1002","ORR","2020-11-02",NA,"SCHOOL"
"8491","2020-11-03","PA","WARREN","WARREN","county","1100-1","DEERFIELD TOWNSHIP",NA,"election_day","DEERFIELD TWP BLDG","4638 MORRISON HILL RD, TIDIOUTE, PA 16351","1100","ORR","2020-11-02",NA,"SCHOOL"
"8492","2020-11-03","PA","WARREN","WARREN","county","1200-1","ELDRED TOWNSHIP",NA,"election_day","GRAND VALLEY FIRE DEPARTMENT","12864 ROUTE 27 RD, GRAND VALLEY, PA 16420","1200","ORR","2020-11-02",NA,"OTHER"
"8493","2020-11-03","PA","WARREN","WARREN","county","1300-1","ELK TOWNSHIP",NA,"election_day","SCANDIA FIRE HALL","5950 SCANDIA RD, RUSSELL, PA 16345","1300","ORR","2020-11-02",NA,"SCHOOL"
"8494","2020-11-03","PA","WARREN","WARREN","county","1400-1","FARMINGTON TOWNSHIP",NA,"election_day","LANDER FIRE HALL","5555 ROUTE 957, RUSSELL, PA 16345","1400","ORR","2020-11-02",NA,"RELIGIOUS"
"8495","2020-11-03","PA","WARREN","WARREN","county","1500-1","FREEHOLD TOWNSHIP",NA,"election_day","FREEHOLD TWP BLDG","139 LOTTSVILLE-NIOBE RD, BEAR LAKE, PA 16402","1500","ORR","2020-11-02",NA,"FIRE DEPT"
"8496","2020-11-03","PA","WARREN","WARREN","county","1600-1","GLADE TOWNSHIP",NA,"election_day","GLADE FIRE HALL","14 HOHMAN RD, WARREN, PA 16365","1600","ORR","2020-11-02",NA,"FIRE DEPT"
"8497","2020-11-03","PA","WARREN","WARREN","county","1700-1","LIMESTONE TOWNSHIP",NA,"election_day","LIMESTONE TWP BLDG","ROUTE 62, TIDIOUTE, PA 16351","1700","ORR","2020-11-02",NA,"RELIGIOUS"
"8498","2020-11-03","PA","WARREN","WARREN","county","1800-1","MEAD TOWNSHIP",NA,"election_day","MEAD TWP BLDG","119 MEAD BLVD, CLARENDON, PA 16313","1800","ORR","2020-11-02",NA,"RELIGIOUS"
"8499","2020-11-03","PA","WARREN","WARREN","county","1900-1","PINE GROVE TOWNSHIP",NA,"election_day","RUSSELL FIRE HALL","66 PERRIGO LN, RUSSELL, PA 16345","1900","ORR","2020-11-02",NA,"FIRE DEPT"
"8500","2020-11-03","PA","WARREN","WARREN","county","2000-1","PITTSFIELD TOWNSHIP",NA,"election_day","PITTSFIELD TWP BLDG","371 NELSON HILL RD, PITTSFIELD, PA 16340","2000","ORR","2020-11-02",NA,"RELIGIOUS"
"8501","2020-11-03","PA","WARREN","WARREN","county","2100-1","PLEASANT TOWNSHIP",NA,"election_day","PLEASANT SOCIAL HALL / REC HALL","40 FULLER AVE, WARREN, PA 16365","2100","ORR","2020-11-02",NA,"GOV BLDG"
"8502","2020-11-03","PA","WARREN","WARREN","county","2200-1","SHEFFIELD TOWNSHIP",NA,"election_day","SHEFFIELD FIRE HALL","318 S MAIN ST, SHEFFIELD, PA 16347","2200","ORR","2020-11-02",NA,"RELIGIOUS"
"8503","2020-11-03","PA","WARREN","WARREN","county","2300-1","SOUTHWEST TOWNSHIP",NA,"election_day","ENTERPRISE METHODIST CHURCH","266 ENTERPRISE RD, TITUSVILLE, PA 16354","2300","ORR","2020-11-02",NA,"OTHER"
"8504","2020-11-03","PA","WARREN","WARREN","county","2400-1","SPRING CREEK TOWNSHIP",NA,"election_day","SPRING CREEK FIRE HALL","6345 ROUTE 426, SPRING CREEK, PA 16436","2400","ORR","2020-11-02",NA,"SCHOOL"
"8505","2020-11-03","PA","WARREN","WARREN","county","2500-1","SUGAR GROVE TOWNSHIP",NA,"election_day","CHANDLERS VALLEY COMM. CTR.","9250 JACKSON RUN RD, CHANDLERS VALLEY, PA 16312","2500","ORR","2020-11-02",NA,"FIRE DEPT"
"8506","2020-11-03","PA","WARREN","WARREN","county","2600-1","TRIUMPH TOWNSHIP",NA,"election_day","TRIUMPH TWP BLDG","10390 YOUNGSVILLE RD, GRAND VALLEY, PA 16420","2600","ORR","2020-11-02",NA,"FIRE DEPT"
"8507","2020-11-03","PA","WARREN","WARREN","county","2700-1","WATSON TOWNSHIP",NA,"election_day","WATSON TWP COMMUNITY BLDG","2011 ROUTE 337, TIDIOUTE, PA 16351","2700","ORR","2020-11-02",NA,"RELIGIOUS"
"8508","2020-11-03","PA","WARREN","WARREN","county","2801-1","WARREN - CENTRAL",NA,"election_day","COURTHOUSE","204 FOURTH AVE, WARREN, PA 16365","2801","ORR","2020-11-02",NA,"RELIGIOUS"
"8509","2020-11-03","PA","WARREN","WARREN","county","2802-1","WARREN - NORTH",NA,"election_day","HOLY REDEEMER CENTER","11 RUSSELL LA, WARREN, PA 16365","2802","ORR","2020-11-02",NA,"RELIGIOUS"
"8510","2020-11-03","PA","WARREN","WARREN","county","2803-1","WARREN - SOUTH",NA,"election_day","ST. JOSEPH SCHOOL","608 PA AVE W, WARREN, PA 16365","2803","ORR","2020-11-02",NA,"RELIGIOUS"
"8511","2020-11-03","PA","WARREN","WARREN","county","2804-1","WARREN - EAST",NA,"election_day","HOLY REDEEMER CENTER","11 RUSSELL ST, WARREN, PA 16365","2804","ORR","2020-11-02",NA,"RELIGIOUS"
"8512","2020-11-03","PA","WARREN","WARREN","county","2805-1","WARREN - WEST",NA,"election_day","ST. JOSEPH SCHOOL","608 PA AVE W, WARREN, PA 16365","2805","ORR","2020-11-02",NA,"RELIGIOUS"
"8513","2020-11-03","PA","WARREN","WARREN","county","2806-1","WARREN - SOUTHEAST",NA,"election_day","HOLY REDEEMER CENTER","11 RUSSELL ST, WARREN, PA 16365","2806","ORR","2020-11-02",NA,"FIRE DEPT"
"8514","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0101-01","ALLENPORT",NA,"election_day","ALLENPORT COMMUNITY BUILDING","1850 MAIN ST, ALLENPORT, PA 15412","0101","ORR","2020-11-02",NA,"PUB CENTER"
"8515","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0201-01","AMWELL - 1ST",NA,"election_day","LONE PINE VOL FIRE DEPT SOCIAL HALL","328 WEAVER RUN RD, WASHINGTON, PA 15301","0201","ORR","2020-11-02",NA,"GOV BLDG"
"8516","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0202-01","AMWELL - 2ND",NA,"election_day","AMWELL VFD SOCIAL HALL","638 AMITY RIDGE RD, AMITY, PA 15311","0202","ORR","2020-11-02",NA,"GOV BLDG"
"8517","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0301-01","BEALLSVILLE",NA,"election_day","BEALLSVILLE CIVIC ASSOCIATION","82 SOUTH ST, BEALLSVILLE, PA 15313","0301","ORR","2020-11-02",NA,"FIRE DEPT"
"8518","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0401-01","BENTLEYVILLE",NA,"election_day","BENTLEYVILLE BORO BLDG","900 MAIN ST, BENTLEYVILLE, PA 15314","0401","ORR","2020-11-02",NA,"FIRE DEPT"
"8519","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0501-01","BLAINE",NA,"election_day","TAYLORSTOWN VFD","44 MAIN ST, TAYLORSTOWN, PA 15365","0501","ORR","2020-11-02",NA,"FIRE DEPT"
"8520","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0601-01","BUFFALO",NA,"election_day","BUFFALO TWP BLDG","400 BUFFALO CENTER LN, WASHINGTON, PA 15301","0601","ORR","2020-11-02",NA,"SCHOOL"
"8521","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0701-01","BURGETTSTOWN",NA,"election_day","BURGETTSTOWN SENIOR CENTER","200 SENIOR WAY, BURGETTSTOWN, PA 15021","0701","ORR","2020-11-02",NA,"OTHER"
"8522","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0801-01","CALIFORNIA - 1ST",NA,"election_day","CALIFORNIA BORO BLDG","225 THIRD ST, CALIFORNIA, PA 15419","0801","ORR","2020-11-02",NA,"SCHOOL"
"8523","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0802-01","CALIFORNIA - 2ND",NA,"election_day","CALIFORNIA BORO BLDG","225 THIRD ST, CALIFORNIA, PA 15419","0802","ORR","2020-11-02",NA,"RELIGIOUS"
"8524","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0803-01","CALIFORNIA - 3RD",NA,"election_day","UNITED CHRISTIAN CHURCH","499 W MALDEN DR, CALIFORNIA, PA 15419","0803","ORR","2020-11-02",NA,"RELIGIOUS"
"8525","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0804-01","CALIFORNIA - 4TH",NA,"election_day","UNITED CHRISTIAN CHURCH","499 W MALDEN DR, CALIFORNIA, PA 15419","0804","ORR","2020-11-02",NA,"FIRE DEPT"
"8526","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0913-01","CANONSBURG-1ST W. 3RD",NA,"election_day","WHITE EAGLES","302 ADAMS AVE, CANONSBURG, PA 15317","0913","ORR","2020-11-02",NA,"SCHOOL"
"8527","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0914-01","CANONSBURG-1ST W. 4TH",NA,"election_day","WHITE EAGLES","302 ADAMS AVE, CANONSBURG, PA 15317","0914","ORR","2020-11-02",NA,"SCHOOL"
"8528","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0921-01","CANONSBURG-2ND W. 1ST",NA,"election_day","VFW - POST 191","539 W PIKE ST, CANONSBURG, PA 15317","0921","ORR","2020-11-02",NA,"RELIGIOUS"
"8529","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0922-01","CANONSBURG-2ND W. 2ND",NA,"election_day","VFW - POST 191","539 W PIKE ST, CANONSBURG, PA 15317","0922","ORR","2020-11-02",NA,"OTHER"
"8530","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0931-01","CANONSBURG-3RD W. 1ST",NA,"election_day","SOUTH CENTRAL ELEMENTARY SCHOOL","230 S CENTRAL AVE, CANONSBURG, PA 15317","0931","ORR","2020-11-02",NA,"SCHOOL"
"8531","2020-11-03","PA","WASHINGTON","WASHINGTON","county","0933-01","CANONSBURG-3RD W. 3RD",NA,"election_day","ST MICHAELS BYZANTINE CHURCH","170 E COLLEGE ST, CANONSBURG, PA 15317","0933","ORR","2020-11-02",NA,"SCHOOL"
"8532","2020-11-03","PA","WASHINGTON","WASHINGTON","county","1001-01","CANTON-1ST",NA,"election_day","ALPINE CLUB BANQUET ROOM","735 JEFFERSON AVE, WASHINGTON, PA 15301","1001","ORR","2020-11-02",NA,"FIRE DEPT"
"8533","2020-11-03","PA","WASHINGTON","WASHINGTON","county","1002-01","CANTON-2ND",NA,"election_day","HOLY TRINITY NATIONAL CATHOLIC - SOCIAL HALL","605 HEWITT AVE, WASHINGTON, PA 15301","1002","ORR","2020-11-02",NA,"GOV BLDG"
"8534","2020-11-03","PA","WASHINGTON","WASHINGTON","county","1004-01","CANTON-4TH",NA,"election_day","ALPINE CLUB BANQUET ROOM","735 JEFFERSON AVE, WASHINGTON, PA 15301","1004","ORR","2020-11-02",NA,"GOV BLDG"
"8535","2020-11-03","PA","WASHINGTON","WASHINGTON","county","1005-01","CANTON-5TH",NA,"election_day","CANTON TWP SOCIAL HALL","2684 JEFFERSON AVE, WASHINGTON, PA 15301","1005","ORR","2020-11-02",NA,"RELIGIOUS"
"8536","2020-11-03","PA","WASHINGTON","WASHINGTON","county","1101-01","CARROLL-1ST",NA,"election_day","VICTORY HILLL COMMUNITY BLDG","25 JONES LN, MONONGAHELA, PA 15063","1101","ORR","2020-11-02",NA,"FIRE DEPT"
